sensors/logging_button,2015-04-11 06:42:00.720,START
sensors/brake,2015-04-11 06:42:01.167,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.175,125.69,-4.92,-2.54
sensors/steering,2015-04-11 06:42:01.183,3.0
sensors/imu,2015-04-11 06:42:01.191,125.67,-4.92,-2.54
sensors/brake,2015-04-11 06:42:01.199,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:01.207,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:01.208,125.65,-4.9,-2.56
sensors/steering,2015-04-11 06:42:01.216,2.0
sensors/brake,2015-04-11 06:42:01.232,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.240,125.64,-4.92,-2.58
sensors/steering,2015-04-11 06:42:01.248,1.0
sensors/imu,2015-04-11 06:42:01.257,125.61,-4.9,-2.58
sensors/brake,2015-04-11 06:42:01.264,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.274,125.69,-4.93,-2.62
sensors/steering,2015-04-11 06:42:01.281,-1.0
sensors/brake,2015-04-11 06:42:01.297,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:01.302,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:01.306,125.67,-4.94,-2.66
sensors/steering,2015-04-11 06:42:01.314,-3.0
sensors/imu,2015-04-11 06:42:01.322,125.64,-4.92,-2.72
sensors/brake,2015-04-11 06:42:01.330,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.339,125.63,-4.93,-2.75
sensors/steering,2015-04-11 06:42:01.346,3.0
sensors/brake,2015-04-11 06:42:01.362,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.379,-6.0
sensors/brake,2015-04-11 06:42:01.379,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.379,125.71,-4.93,-2.72
sensors/imu,2015-04-11 06:42:01.379,125.73,-4.92,-2.75
sensors/imu,2015-04-11 06:42:01.395,125.71,-4.92,-2.68
sensors/encoder,2015-04-11 06:42:01.407,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:01.412,3.0
sensors/brake,2015-04-11 06:42:01.412,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.429,125.71,-4.92,-2.65
sensors/steering,2015-04-11 06:42:01.445,3.0
sensors/imu,2015-04-11 06:42:01.445,125.75,-4.9,-2.63
sensors/brake,2015-04-11 06:42:01.445,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.461,3.0
sensors/imu,2015-04-11 06:42:01.461,125.75,-4.89,-2.62
sensors/imu,2015-04-11 06:42:01.477,125.74,-4.86,-2.62
sensors/brake,2015-04-11 06:42:01.477,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.509,3.0
sensors/imu,2015-04-11 06:42:01.509,125.72,-4.85,-2.6
sensors/brake,2015-04-11 06:42:01.509,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:01.512,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:01.525,3.0
sensors/imu,2015-04-11 06:42:01.525,125.93,-4.86,-2.58
sensors/brake,2015-04-11 06:42:01.541,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.541,125.9,-4.88,-2.56
sensors/steering,2015-04-11 06:42:01.558,2.0
sensors/brake,2015-04-11 06:42:01.574,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.574,125.98,-4.87,-2.53
sensors/steering,2015-04-11 06:42:01.590,-1.0
sensors/imu,2015-04-11 06:42:01.590,125.96,-4.86,-2.49
sensors/encoder,2015-04-11 06:42:01.602,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:01.606,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.606,126.01,-4.84,-2.49
sensors/steering,2015-04-11 06:42:01.623,2.0
sensors/brake,2015-04-11 06:42:01.639,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.639,125.99,-4.83,-2.43
sensors/steering,2015-04-11 06:42:01.655,1.0
sensors/imu,2015-04-11 06:42:01.655,126.08,-4.81,-2.39
sensors/brake,2015-04-11 06:42:01.671,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.671,126.03,-4.79,-2.36
sensors/steering,2015-04-11 06:42:01.688,3.0
sensors/brake,2015-04-11 06:42:01.705,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.705,126.07,-4.84,-2.34
sensors/encoder,2015-04-11 06:42:01.707,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:01.721,6.0
sensors/imu,2015-04-11 06:42:01.721,126.03,-4.87,-2.4
sensors/brake,2015-04-11 06:42:01.738,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.738,126.09,-4.86,-2.46
sensors/steering,2015-04-11 06:42:01.754,2.0
sensors/imu,2015-04-11 06:42:01.771,126.06,-4.86,-2.52
sensors/brake,2015-04-11 06:42:01.771,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.788,3.0
sensors/brake,2015-04-11 06:42:01.788,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.788,126.12,-4.86,-2.61
sensors/imu,2015-04-11 06:42:01.805,126.09,-4.89,-2.7
sensors/steering,2015-04-11 06:42:01.805,2.0
sensors/encoder,2015-04-11 06:42:01.812,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:01.821,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.838,3.0
sensors/imu,2015-04-11 06:42:01.841,126.15,-4.92,-2.77
sensors/imu,2015-04-11 06:42:01.841,126.13,-4.95,-2.82
sensors/brake,2015-04-11 06:42:01.855,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.857,126.11,-4.99,-2.89
sensors/steering,2015-04-11 06:42:01.871,3.0
sensors/brake,2015-04-11 06:42:01.888,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.889,126.11,-4.98,-2.95
sensors/gps,2015-04-11 06:42:01.901,2015-04-11 10:42:42.901,40.43345031388932,N,8.585148277812534,W,2,10,1.13,305.2
sensors/encoder,2015-04-11 06:42:01.904,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:01.904,2.0
sensors/imu,2015-04-11 06:42:01.906,126.1,-4.98,-2.96
sensors/brake,2015-04-11 06:42:01.920,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.922,126.09,-4.96,-2.95
sensors/steering,2015-04-11 06:42:01.936,12.0
sensors/imu,2015-04-11 06:42:01.938,126.08,-4.95,-2.92
sensors/brake,2015-04-11 06:42:01.952,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:01.968,11.0
sensors/imu,2015-04-11 06:42:01.971,126.08,-4.94,-2.86
sensors/brake,2015-04-11 06:42:01.984,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:01.987,126.07,-4.92,-2.79
sensors/steering,2015-04-11 06:42:02.001,2.0
sensors/imu,2015-04-11 06:42:02.004,126.04,-4.9,-2.72
sensors/encoder,2015-04-11 06:42:02.009,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:02.017,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.033,6.0
sensors/imu,2015-04-11 06:42:02.037,126.02,-4.89,-2.63
sensors/brake,2015-04-11 06:42:02.049,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.053,126.14,-4.89,-2.54
sensors/steering,2015-04-11 06:42:02.065,2.0
sensors/imu,2015-04-11 06:42:02.070,126.13,-4.89,-2.48
sensors/brake,2015-04-11 06:42:02.082,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.098,3.0
sensors/imu,2015-04-11 06:42:02.103,126.2,-4.88,-2.44
sensors/encoder,2015-04-11 06:42:02.104,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:02.114,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.119,126.16,-4.87,-2.41
sensors/steering,2015-04-11 06:42:02.130,2.0
sensors/brake,2015-04-11 06:42:02.130,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.135,126.11,-4.86,-2.38
sensors/steering,2015-04-11 06:42:02.164,-1.0
sensors/brake,2015-04-11 06:42:02.164,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.169,126.11,-4.88,-2.38
sensors/steering,2015-04-11 06:42:02.181,0.0
sensors/imu,2015-04-11 06:42:02.186,126.05,-4.86,-2.39
sensors/brake,2015-04-11 06:42:02.197,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.203,126.01,-4.91,-2.41
sensors/encoder,2015-04-11 06:42:02.210,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:02.213,3.0
sensors/brake,2015-04-11 06:42:02.229,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.241,126.02,-4.91,-2.44
sensors/imu,2015-04-11 06:42:02.241,125.98,-4.9,-2.47
sensors/steering,2015-04-11 06:42:02.246,3.0
sensors/imu,2015-04-11 06:42:02.258,125.97,-4.9,-2.52
sensors/brake,2015-04-11 06:42:02.263,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.280,3.0
sensors/imu,2015-04-11 06:42:02.291,126.0,-4.9,-2.57
sensors/brake,2015-04-11 06:42:02.297,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:02.298,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:02.307,125.99,-4.91,-2.64
sensors/steering,2015-04-11 06:42:02.314,3.0
sensors/imu,2015-04-11 06:42:02.323,125.96,-4.93,-2.68
sensors/brake,2015-04-11 06:42:02.330,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.339,125.95,-4.92,-2.72
sensors/steering,2015-04-11 06:42:02.346,3.0
sensors/brake,2015-04-11 06:42:02.346,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.372,125.93,-4.91,-2.75
sensors/steering,2015-04-11 06:42:02.380,3.0
sensors/brake,2015-04-11 06:42:02.380,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.388,125.93,-4.89,-2.75
sensors/encoder,2015-04-11 06:42:02.404,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:02.404,125.92,-4.89,-2.71
sensors/steering,2015-04-11 06:42:02.413,3.0
sensors/brake,2015-04-11 06:42:02.413,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.429,3.0
sensors/imu,2015-04-11 06:42:02.438,125.91,-4.89,-2.66
sensors/brake,2015-04-11 06:42:02.445,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.454,125.91,-4.93,-2.61
sensors/steering,2015-04-11 06:42:02.462,3.0
sensors/imu,2015-04-11 06:42:02.470,125.9,-4.94,-2.54
sensors/brake,2015-04-11 06:42:02.479,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.496,3.0
sensors/imu,2015-04-11 06:42:02.503,125.87,-4.9,-2.46
sensors/encoder,2015-04-11 06:42:02.511,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:02.512,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.519,125.81,-4.86,-2.39
sensors/steering,2015-04-11 06:42:02.529,3.0
sensors/imu,2015-04-11 06:42:02.535,125.79,-4.84,-2.32
sensors/brake,2015-04-11 06:42:02.546,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.562,3.0
sensors/imu,2015-04-11 06:42:02.569,125.74,-4.82,-2.25
sensors/brake,2015-04-11 06:42:02.578,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.585,125.7,-4.88,-2.25
sensors/steering,2015-04-11 06:42:02.594,3.0
sensors/imu,2015-04-11 06:42:02.602,125.67,-4.89,-2.25
sensors/encoder,2015-04-11 06:42:02.606,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:02.611,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.627,3.0
sensors/imu,2015-04-11 06:42:02.634,125.64,-4.85,-2.28
sensors/brake,2015-04-11 06:42:02.644,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.650,125.6,-4.8,-2.33
sensors/steering,2015-04-11 06:42:02.660,3.0
sensors/imu,2015-04-11 06:42:02.667,125.57,-4.81,-2.39
sensors/brake,2015-04-11 06:42:02.677,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:02.693,3.0
sensors/brake,2015-04-11 06:42:02.693,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.705,125.54,-4.82,-2.49
sensors/imu,2015-04-11 06:42:02.705,125.53,-4.88,-2.57
sensors/encoder,2015-04-11 06:42:02.710,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:02.721,125.51,-4.88,-2.69
sensors/steering,2015-04-11 06:42:02.725,3.0
sensors/brake,2015-04-11 06:42:02.725,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.737,125.52,-4.85,-2.8
sensors/steering,2015-04-11 06:42:02.741,3.0
sensors/brake,2015-04-11 06:42:02.758,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.770,125.51,-4.86,-2.88
sensors/steering,2015-04-11 06:42:02.774,3.0
sensors/imu,2015-04-11 06:42:02.786,125.49,-4.86,-2.93
sensors/brake,2015-04-11 06:42:02.790,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.802,125.55,-4.92,-2.97
sensors/encoder,2015-04-11 06:42:02.805,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:02.806,3.0
sensors/brake,2015-04-11 06:42:02.823,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.835,125.57,-4.92,-3.0
sensors/steering,2015-04-11 06:42:02.839,3.0
sensors/imu,2015-04-11 06:42:02.851,125.65,-4.93,-2.99
sensors/brake,2015-04-11 06:42:02.856,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.867,125.66,-4.92,-2.95
sensors/steering,2015-04-11 06:42:02.872,3.0
sensors/brake,2015-04-11 06:42:02.888,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.901,125.68,-4.87,-2.86
sensors/steering,2015-04-11 06:42:02.905,3.0
sensors/encoder,2015-04-11 06:42:02.910,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:02.917,125.67,-4.86,-2.73
sensors/gps,2015-04-11 06:42:02.917,2015-04-11 10:42:43.917,40.433450305552945,N,8.585148286157185,W,2,10,1.13,305.4
sensors/brake,2015-04-11 06:42:02.921,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.934,125.76,-4.89,-2.59
sensors/steering,2015-04-11 06:42:02.937,3.0
sensors/brake,2015-04-11 06:42:02.953,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.967,125.74,-4.88,-2.48
sensors/steering,2015-04-11 06:42:02.970,3.0
sensors/imu,2015-04-11 06:42:02.983,125.72,-4.84,-2.37
sensors/brake,2015-04-11 06:42:02.986,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:02.999,125.68,-4.81,-2.28
sensors/steering,2015-04-11 06:42:03.003,3.0
sensors/brake,2015-04-11 06:42:03.003,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:03.016,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:03.032,125.64,-4.78,-2.21
sensors/steering,2015-04-11 06:42:03.036,3.0
sensors/brake,2015-04-11 06:42:03.036,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.048,125.61,-4.8,-2.19
sensors/imu,2015-04-11 06:42:03.064,125.58,-4.84,-2.17
sensors/steering,2015-04-11 06:42:03.069,3.0
sensors/brake,2015-04-11 06:42:03.069,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.085,3.0
sensors/brake,2015-04-11 06:42:03.102,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:03.104,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:03.104,125.52,-4.86,-2.24
sensors/imu,2015-04-11 06:42:03.104,125.56,-4.87,-2.19
sensors/steering,2015-04-11 06:42:03.119,3.0
sensors/imu,2015-04-11 06:42:03.121,125.49,-4.85,-2.32
sensors/brake,2015-04-11 06:42:03.136,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.152,3.0
sensors/imu,2015-04-11 06:42:03.154,125.46,-4.84,-2.41
sensors/brake,2015-04-11 06:42:03.168,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.170,125.45,-4.83,-2.5
sensors/steering,2015-04-11 06:42:03.184,3.0
sensors/imu,2015-04-11 06:42:03.187,125.43,-4.83,-2.59
sensors/brake,2015-04-11 06:42:03.200,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.203,125.42,-4.85,-2.64
sensors/encoder,2015-04-11 06:42:03.210,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:03.217,3.0
sensors/brake,2015-04-11 06:42:03.233,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.236,125.42,-4.87,-2.7
sensors/steering,2015-04-11 06:42:03.249,3.0
sensors/imu,2015-04-11 06:42:03.252,125.42,-4.86,-2.74
sensors/brake,2015-04-11 06:42:03.265,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.268,125.42,-4.87,-2.79
sensors/steering,2015-04-11 06:42:03.282,3.0
sensors/brake,2015-04-11 06:42:03.298,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.301,125.43,-4.87,-2.81
sensors/encoder,2015-04-11 06:42:03.303,0.0,1469.3157142857142,0.0,0.0
sensors/steering,2015-04-11 06:42:03.314,3.0
sensors/imu,2015-04-11 06:42:03.317,125.41,-4.88,-2.79
sensors/brake,2015-04-11 06:42:03.330,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.333,125.4,-4.88,-2.77
sensors/steering,2015-04-11 06:42:03.347,3.0
sensors/brake,2015-04-11 06:42:03.347,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.366,125.4,-4.88,-2.73
sensors/steering,2015-04-11 06:42:03.380,3.0
sensors/brake,2015-04-11 06:42:03.380,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.382,125.38,-4.84,-2.64
sensors/steering,2015-04-11 06:42:03.396,3.0
sensors/imu,2015-04-11 06:42:03.398,125.37,-4.83,-2.56
sensors/encoder,2015-04-11 06:42:03.409,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:03.413,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.429,3.0
sensors/imu,2015-04-11 06:42:03.431,125.37,-4.81,-2.49
sensors/brake,2015-04-11 06:42:03.445,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.447,125.37,-4.82,-2.39
sensors/steering,2015-04-11 06:42:03.462,3.0
sensors/imu,2015-04-11 06:42:03.463,125.34,-4.84,-2.33
sensors/brake,2015-04-11 06:42:03.478,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.494,3.0
sensors/imu,2015-04-11 06:42:03.503,125.28,-4.86,-2.28
sensors/imu,2015-04-11 06:42:03.503,125.3,-4.83,-2.29
sensors/brake,2015-04-11 06:42:03.511,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:03.515,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:03.520,125.24,-4.85,-2.29
sensors/steering,2015-04-11 06:42:03.527,3.0
sensors/brake,2015-04-11 06:42:03.544,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.553,125.28,-4.84,-2.34
sensors/steering,2015-04-11 06:42:03.560,3.0
sensors/imu,2015-04-11 06:42:03.569,125.26,-4.86,-2.39
sensors/brake,2015-04-11 06:42:03.576,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.585,125.35,-4.88,-2.43
sensors/steering,2015-04-11 06:42:03.592,3.0
sensors/imu,2015-04-11 06:42:03.602,125.35,-4.9,-2.5
sensors/encoder,2015-04-11 06:42:03.604,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:03.609,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.626,3.0
sensors/imu,2015-04-11 06:42:03.634,125.34,-4.9,-2.59
sensors/brake,2015-04-11 06:42:03.642,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.650,125.35,-4.91,-2.7
sensors/steering,2015-04-11 06:42:03.658,3.0
sensors/brake,2015-04-11 06:42:03.658,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.667,125.35,-4.91,-2.77
sensors/steering,2015-04-11 06:42:03.692,3.0
sensors/brake,2015-04-11 06:42:03.692,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.700,125.37,-4.88,-2.8
sensors/encoder,2015-04-11 06:42:03.709,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:03.716,125.38,-4.87,-2.8
sensors/steering,2015-04-11 06:42:03.724,3.0
sensors/brake,2015-04-11 06:42:03.724,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.732,125.37,-4.9,-2.77
sensors/steering,2015-04-11 06:42:03.740,3.0
sensors/brake,2015-04-11 06:42:03.756,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.765,125.38,-4.92,-2.71
sensors/steering,2015-04-11 06:42:03.773,3.0
sensors/imu,2015-04-11 06:42:03.781,125.37,-4.93,-2.65
sensors/brake,2015-04-11 06:42:03.789,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.797,125.36,-4.84,-2.55
sensors/steering,2015-04-11 06:42:03.806,3.0
sensors/encoder,2015-04-11 06:42:03.814,0.0,1469.3157142857142,0.0,0.0
sensors/brake,2015-04-11 06:42:03.822,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.831,125.34,-4.82,-2.43
sensors/steering,2015-04-11 06:42:03.838,3.0
sensors/imu,2015-04-11 06:42:03.847,125.31,-4.8,-2.32
sensors/brake,2015-04-11 06:42:03.855,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:03.863,125.3,-4.87,-2.22
sensors/steering,2015-04-11 06:42:03.871,3.0
sensors/brake,2015-04-11 06:42:03.888,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.904,3.0
sensors/imu,2015-04-11 06:42:03.904,125.24,-4.77,-2.31
sensors/imu,2015-04-11 06:42:03.904,125.28,-4.83,-2.24
sensors/encoder,2015-04-11 06:42:03.907,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:03.920,125.22,-4.74,-2.41
sensors/brake,2015-04-11 06:42:03.920,'brakeV0.1',false

sensors/gps,2015-04-11 06:42:03.920,2015-04-11 10:42:44.920,40.43345029999812,N,8.585148297283386,W,2,10,1.13,305.5
sensors/steering,2015-04-11 06:42:03.936,3.0
sensors/brake,2015-04-11 06:42:03.952,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:03.968,3.0
sensors/imu,2015-04-11 06:42:03.968,125.21,-4.88,-2.56
sensors/imu,2015-04-11 06:42:03.968,125.22,-4.8,-2.49
sensors/imu,2015-04-11 06:42:03.984,125.19,-4.89,-2.62
sensors/brake,2015-04-11 06:42:03.984,'brakeV0.1',false

sensors/steering,2015-04-11 06:42:04.001,3.0
sensors/brake,2015-04-11 06:42:04.001,'brakeV0.1',false

sensors/encoder,2015-04-11 06:42:04.012,0.0,1469.3157142857142,0.0,0.0
sensors/imu,2015-04-11 06:42:04.018,125.19,-4.89,-2.7
sensors/steering,2015-04-11 06:42:04.034,3.0
sensors/imu,2015-04-11 06:42:04.034,125.18,-4.87,-2.79
sensors/brake,2015-04-11 06:42:04.034,'brakeV0.1',false

sensors/imu,2015-04-11 06:42:04.050,125.16,-4.88,-2.89
sensors/steering,2015-04-11 06:42:04.050,3.0
sensors/brake,2015-04-11 06:42:04.067,'brakeV0.1',false

